Instruction,Input,Generated Text,Expected Output,BLEU,ROUGE1,ROUGE2,ROUGEL,BERTScore F1
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Horthy'nin başbakanlığa atadığı Klmn Darnyi , Macaristan'ı yeniden silahlandırmaya çalıştığından Almanya'nın tepkisini çekti .","Horthy: B-PERSON, 'nin: O, başbakanlığa: O, atadığı: O, Klmn: B-PERSON, Darnyi: B-PERSON, Macaristan'ın: B-LOCATION, yeniden: O, silahlandırmaya: O, çalıştığından: O, Almanya'nın: B-ORGANIZATION, tepkisini: O, çekti: O, . : O,","Horthy'nin: O, başbakanlığa: O, atadığı: O, Klmn: O, Darnyi: O, : O, Macaristan'ı: B-LOCATION, yeniden: O, silahlandırmaya: O, çalıştığından: O, Almanya'nın: B-LOCATION, tepkisini: O, çekti: O, .: O",0.6723442347734582,0.8421052631578948,0.7027027027027027,0.8421052631578948,0.8915638327598572
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Sözleşme gereği hazırlık maçı yapan takımlardan Edirnespor , Beşiktaş'ı 1 0 mağlup etti .","Sözleşme: O, gereği: O, hazırlık: O, maçı: O, yapan: O, takımlardan: O, Edirnespor: B-ORGANIZATION, ,: O, Beşiktaş'ı: B-ORGANIZATION, 1: O, 0: O, mağlup: O, etti: O, .: O","Sözleşme: O, gereği: O, hazırlık: O, maçı: O, yapan: O, takımlardan: O, Edirnespor: B-ORGANIZATION, : O, Beşiktaş'ı: O, 1: O, 0: O, mağlup: O, etti: O, .: O",0.876484548290347,0.9577464788732395,0.9275362318840579,0.9577464788732395,0.9530854821205139
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Jerrishoe Almanya'nın kuzeyinde Schleswig Holstein eyaletinde , Schleswig Flensburg iline bağlı bölge . 16.32 km 2 yüzölçüme sahiptir .","Jerrishoe: B-LOCATION, Almanya'nın: B-LOCATION, kuzeyinde: O, Schleswig: B-LOCATION, Holstein: I-LOCATION, eyaletinde: O, ,: O, Schleswig: B-LOCATION, Flensburg: O, iline: O, bağlı: O, bölge: O, . : O, 16.32: O, km: O, 2: O, yüzölçüme: O, sahiptir: O, . : O","Jerrishoe: B-LOCATION, Almanya'nın: B-LOCATION, kuzeyinde: O, Schleswig: B-LOCATION, Holstein: I-LOCATION, eyaletinde: O, : O, Schleswig: B-LOCATION, Flensburg: O, iline: O, bağlı: O, bölge: O, .: O, 16.32: O, km: O, 2: O, yüzölçüme: O, sahiptir: O, .: O",0.9063916357150428,1.0,1.0,1.0,0.9941892027854919
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Kantabria , İspanya'nın kuzeyinde Santander ili ile aynı bölgeye sahip bir özerk bölgedir .","Kantabria: B-LOCATION, ,: O, İspanya'nın: B-LOCATION, kuzeyinde: O, Santander: B-LOCATION, ili: O, ile: O, aynı: O, bölgeye: O, sahip: O, bir: O, özerk: O, bölgedir: O, .: O,","Kantabria: B-TITLE, : O, İspanya'nın: B-LOCATION, kuzeyinde: O, Santander: B-TITLE, ili: O, ile: O, aynı: O, bölgeye: O, sahip: O, bir: O, özerk: O, bölgedir: O, .: O",0.8699155520527342,0.9411764705882353,0.8787878787878788,0.9411764705882353,0.9408438801765442
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Taylor , Alfred Hitchcock'un The Birds filmindeki rolüyle hatırlanır .","Taylor: B-PERSON, ,: O, Alfred: B-PERSON, Hitchcock'un: B-ORGANIZATION, The: B-WORK_OF_ART, Birds: B-WORK_OF_ART, filmindeki: O, rolüyle: O, hatırlanır: O, .: O","Taylor: B-PERSON, : O, Alfred: O, Hitchcock'un: O, The: O, Birds: O, filmindeki: O, rolüyle: O, hatırlanır: O, .: O",0.550368569011587,0.7037037037037037,0.5384615384615385,0.7037037037037037,0.7984023094177246
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Penelope , Homeros'un Odysseia destanında Odysseus'un eşidir .","Penelope: I-PERSON, ,: O, Homeros'un: B-ORGANIZATION, Odysseia: B-WORK_OF_ART, destanında: O, Odysseus'un: B-PERSON, eşidir: I-PERSON, .: O","Penelope: B-TITLE, : O, Homeros'un: B-PERSON, Odysseia: B-TITLE, destanında: O, Odysseus'un: B-TITLE, eşidir: O, .: O",0.5931083264164275,0.7234042553191491,0.4888888888888889,0.6808510638297872,0.842785656452179
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Okuma yazma oranının % 93 olduğu ülkede , Belize City ve Corazal'da yüksek öğrenim yapmak mümkündür .","Okuma: O, yazma: O, oranı: O, %: O, 93: O, olduğu: O, ülkede: O, Belize: B-LOCATION, City: I-LOCATION, ve: O, Corazal'da: I-LOCATION, yüksek: O, öğrenim: O, yapmak: O, mümkün: O, .: O,","Okuma: O, yazma: O, oranının: O, %: O, 93: O, olduğu: O, ülkede: O, : O, Belize: B-LOCATION, City: O, ve: O, Corazal'da: O, yüksek: O, öğrenim: O, yapmak: O, mümkündür: O, .: O",0.7834583736770911,0.8717948717948718,0.7631578947368421,0.8461538461538461,0.9178800582885742
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Bu filmin yayımlanmasından sonra , Richard Pryor 40 milyon dolar değerinde Columbia Pictures ile beş yıllık sözleşme imzaladı .","Bu: O, filmin: B-WORK_OF_ART, yayımlanmasından: O, sonra: O, ,: O, Richard: B-PERSON, Pryor: I-PERSON, 40: O, milyon: O, dolar: O, değerinde: O, Columbia: B-ORGANIZATION, Pictures: I-ORGANIZATION, ile: O, beş: O, yıllık: O, sözleşme: O, imzaladı: O, : O, . : O","Bu: O, filmin: B-TITLE, yayımlanmasından: O, sonra: O, : O, Richard: B-PERSON, Pryor: I-PERSON, 40: O, milyon: O, dolar: B-TITLE, değerinde: O, Columbia: O, Pictures: O, ile: O, beş: O, yıllık: O, sözleşme: O, imzaladı: O, .: O",0.7954257658525491,0.9183673469387754,0.7708333333333333,0.8571428571428571,0.8748819828033447
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Babangida , Nijerya Millî Takımı'na ilk kez , 1994'te , Dünya Kupası öncesi hazırlık amacıyla Romanya ile yapılan maç öncesinde çağrıldı .","Babangida: B-PERSON, ,: O, Nijerya'nın: B-LOCATION, Millî Takımı'na: B-ORGANIZATION, ilk kez: B-DATE, 1994'te: B-DATE, Dünya: B-EVENT, Kupası'na: B-EVENT, hazırlık: B-WORK_OF_ART, amacıyla: O, Romanya'ya: B-LOCATION, ile: O, yapılan: O, maç: O, öncesinde: O, çağrıldı: O, .: O,","Babangida: B-PERSON, : O, Nijerya: B-LOCATION, Millî: O, Takımı'na: O, ilk: O, kez: O, : O, 1994'te: O, : O, Dünya: O, Kupası: O, öncesi: O, hazırlık: O, amacıyla: O, Romanya: B-LOCATION, ile: O, yapılan: O, maç: O, öncesinde: O, çağrıldı: O, .: O",0.5378348368425279,0.7321428571428573,0.5454545454545454,0.7321428571428573,0.8233606219291687
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Glam Metal grubu olarak ünlenmelerine karşı grup 1988 yılında yayımlanan ikinci albümleri Long Cold Winter ve 1990 yılında yayımlanan üçüncü albümleri Heartbreak Station''da daha olgun bir hard rock ve blues rock soundu benimsemiştir .,"Glam: B-ORGANIZATION, Metal: B-ORGANIZATION, grubu: I-ORGANIZATION, olarak: I-TITLE, ünlenmelerine: I-EVENT, karşı: O, grup: I-ORGANIZATION, 1988: B-DATE, yılında: B-DATE, yayımlanan: I-WORK_OF_ART, ikinci: I-DATE, albümleri: I-WORK_OF_ART, Long: I-WORK_OF_ART, Cold: I-DATE, Winter: I-DATE, ve: O, 1990: B-DATE, yılında: B-DATE, yayımlanan: I-WORK_OF_ART, üçüncü: I-DATE, albümleri: I-WORK_OF_ART, Heartbreak: I-WORK_OF_ART, Station: I-WORK_OF_ART, da: O, daha: O, olgun: I-ADJECTIVE, bir: O, hard: I-ADJECTIVE, rock: I-LANGUAGE, ve: O, blues: I-LANGUAGE, rock: I-LANGUAGE, soundu: I-WORK_OF_ART, benimsemiştir: I-EVENT, . : O","Glam: B-TITLE, Metal: I-TITLE, grubu: O, olarak: O, ünlenmelerine: O, karşı: O, grup: O, 1988: O, yılında: O, yayımlanan: O, ikinci: O, albümleri: O, Long: O, Cold: O, Winter: O, ve: O, 1990: O, yılında: O, yayımlanan: O, üçüncü: O, albümleri: O, Heartbreak: O, Station''da: O, daha: O, olgun: O, bir: O, hard: B-TITLE, rock: I-TITLE, ve: O, blues: B-TITLE, rock: I-TITLE, soundu: O, benimsemiştir: O, .: O",0.3450536890198073,0.5560975609756097,0.24630541871921183,0.5170731707317073,0.7301634550094604
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,New York Times film eleştirmeni Vincent Canby filmin birçok dikkatlice uygulanmış korkutucu efekte sahip olduğunu söylemiştir .,"New York: B-ORGANIZATION, Times: B-ORGANIZATION, film: B-WORK_OF_ART, eleştirmeni: B-PERSON, Vincent: B-PERSON, Canby: B-PERSON, filmin: O, birçok: O, dikkatlice: O, uygulanmış: O, korkutucu: O, efekte: O, sahip: O, olduğunu: O, söylemiştir: O, .: O, New: O, York: O, Times: O, film: O, eleştirmeni: O, Vincent: O, Canby: O, filmin: O, birçok: O, dikkatlice: O, uygulanmış: O, korkutucu: O, efekte: O, sahip: O, olduğunu: O, söylemiştir: O, .: O","New: B-TITLE, York: I-TITLE, Times: O, film: B-TITLE, eleştirmeni: O, Vincent: O, Canby: O, filmin: B-TITLE, birçok: O, dikkatlice: O, uygulanmış: O, korkutucu: B-TITLE, efekte: O, sahip: O, olduğunu: O, söylemiştir: O, .: O",0.40948214726726856,0.5873015873015873,0.4516129032258065,0.5396825396825397,0.7714078426361084
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Voleybol Erkekler Dünya Kupası ilk kez 1965'te , Voleybol Kadınlar Dünya Kupası ise ilk kez 1973'te düzenlenmiştir .","Voleybol: B-LANGUAGE, Erkekler: B-PERSON, Dünya: B-LOCATION, Kupası: B-EVENT, ilk: B-DATE, 1965'te: B-DATE, ,: O, Voleybol: B-LANGUAGE, Kadınlar: B-PERSON, Dünya: B-LOCATION, Kupası: B-EVENT, ise: O, ilk: B-DATE, 1973'te: B-DATE, düzenlenmiştir: B-EVENT, .: O","Voleybol: B-TITLE, Erkekler: B-TITLE, Dünya: B-TITLE, Kupası: I-TITLE, ilk: O, kez: O, 1965'te: B-TITLE, : O, Voleybol: B-TITLE, Kadınlar: O, Dünya: B-TITLE, Kupası: I-TITLE, ise: O, ilk: O, kez: O, 1973'te: O, düzenlenmiştir: O, .: O",0.4264584573106516,0.6060606060606062,0.32989690721649484,0.6060606060606062,0.7854272127151489
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Taze Çerimoya'nın yaklaşık %15'i şeker ( 100 gramda 60 kalori ) dir .,"Taze: O, Çerimoya'nın: O, yaklaşık: O, %15'i: O, şeker: O, ( : O, 100: O, gramda: O, 60: O, kalori: O, ) : O, dir: O, . : O","Taze: O, Çerimoya'nın: B-TITLE, yaklaşık: O, %15'i: O, şeker: B-TITLE, (: O, 100: O, gramda: O, 60: O, kalori: O, ): O, dir: O, .: O",0.7242323421586687,0.8928571428571429,0.8148148148148148,0.8928571428571429,0.901553750038147
Cümlede bulunan öğeleri tespit et ve sınıflandır:,Hans von Seeckt ( 1866–1936 ),"Hans: B-PERSON, von: O, Seeckt: B-PERSON, (: O, ) : O, 1866–1936: B-DATE, : O, .","Hans: B-PERSON, von: I-PERSON, Seeckt: I-PERSON, (: O, 1866–1936: O, ): O",0.5144201220913521,0.7586206896551724,0.5185185185185186,0.689655172413793,0.8882092237472534
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,""" Edebiyat Teorisi "" adlı eser özel bir moda olan edebiyat eleştirisine çok yakındır . René Wellek 1960'ların başında , adlarını "" yapısalcı taklitçi edebiyat teorisi yapma "" sıfatına mahkûm edenlere karşı , Yeni Eleştirmenleri savunmuştur .","Edebiyat: B-WORK_OF_ART, Teorisi: B-WORK_OF_ART, adlı: O, eser: B-WORK_OF_ART, özel: O, bir: O, moda: B-WORK_OF_ART, olan: O, edebiyat: B-WORK_OF_ART, eleştirisine: B-WORK_OF_ART, çok: O, yakındır: O, : O, René: B-PERSON, Wellek: B-PERSON, 1960'ların: B-DATE, başında: O, ,: O, adlarını: O, "" yapısalcı: B-WORK_OF_ART, taklitçi: B-WORK_OF_ART, edebiyat: B-WORK_OF_ART, teorisi: B-WORK_OF_ART, yapma: O, sıfatına: O, mahkûm: O, edenlere: O, karşı: O, ,: O, Yeni: B-WORK_OF_ART, Eleştirmenleri: B-ORGANIZATION, savunmuştur: O, : O,",""": O, Edebiyat: B-TITLE, Teorisi: I-TITLE, "": O, adlı: O, eser: O, özel: O, bir: O, moda: O, olan: O, edebiyat: B-TITLE, eleştirisine: O, çok: O, yakındır: O, .: O, René: O, Wellek: O, 1960'ların: O, başında: O, : O, adlarını: O, "": O, yapısalcı: O, taklitçi: O, edebiyat: B-TITLE, teorisi: I-TITLE, yapma: O, "": O, sıfatına: O, mahkûm: O, edenlere: O, karşı: O, : O, Yeni: O, Eleştirmenleri: O, savunmuştur: O, .: O",0.5513152916906139,0.6464646464646465,0.48979591836734687,0.6464646464646465,0.7717376351356506
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Kasım 2004'te 58 yaşındaki Best , Premier Lig takımlarından Portsmouth FC'ye altyapı hocası olarak katılma kararı aldı ve futbolla tekrardan içli dışlı olmak istediğini belirtti .","Kasım: B-DATE, 2004'te: B-DATE, 58: B-AGE, yaşındaki: B-AGE, Best: B-PERSON, ,: O, Premier: B-ORGANIZATION, Lig: B-ORGANIZATION, takımlarından: O, Portsmouth: B-ORGANIZATION, FC: I-ORGANIZATION, 'ye: O, altyapı: B-WORK_OF_ART, hocası: B-TITLE, olarak: O, katılma: O, kararı: O, aldı: O, ve: O, futbolla: B-LANGUAGE, tekrardan: B-DATE, içli: O, dışlı: O, olmak: O, istediğini: B-PERSON, belirtti: O, .: O","Kasım: O, 2004'te: B-TITLE, 58: O, yaşındaki: O, Best: B-PERSON, : O, Premier: O, Lig: O, takımlarından: O, Portsmouth: B-TITLE, FC'ye: O, altyapı: O, hocası: O, olarak: O, katılma: O, kararı: O, aldı: O, ve: O, futbolla: B-TITLE, tekrardan: O, içli: O, dışlı: O, olmak: O, istediğini: O, belirtti: O, .: O",0.5825976172204949,0.7517730496453902,0.5611510791366907,0.7375886524822695,0.8140715956687927
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Bu intihar yönteminde başarısız olan kişi ömür boyunca yanıklarla yaşayabilir .,"Bu: O, intihar: O, yönteminde: O, başarısız: O, olan: O, kişi: I-PERSON, ömür: O, boyunca: O, yanıklarla: O, yaşayabilir: O, : O, .","Bu: O, intihar: B-TITLE, yönteminde: O, başarısız: O, olan: O, kişi: O, ömür: O, boyunca: O, yanıklarla: O, yaşayabilir: O, .: O",0.7802818594780947,0.9333333333333333,0.8275862068965517,0.9,0.893868088722229
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Kayıkhanede yanmış ceset de doğal olarak kimliğini çaldığı kız arkadaşı gerçek Matty'ye aittir .,"Kayıkhane: O, de: O, yanmış: O, ceset: O, de: O, doğal: O, olarak: O, kimliğini: O, çaldığı: O, kız: O, arkadaşı: O, gerçek: O, Matty'ye: O, aittir: O, .: O,","Kayıkhanede: O, yanmış: O, ceset: O, de: O, doğal: O, olarak: O, kimliğini: O, çaldığı: O, kız: O, arkadaşı: O, gerçek: O, Matty'ye: B-PERSON, aittir: O, .: O",0.8564693261807539,0.8985507246376812,0.8358208955223881,0.8985507246376812,0.9217625260353088
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Karabük Üniversitesi'nde 3 meslek yüksekokulu bulunmaktadır .,"Karabük: B-ORGANIZATION, Üniversite'sinde: O, 3: O, meslek: O, yüksekokulu: O, bulunmaktadır: O, .: O, 3: O, meslek: O, yüksekokulu: O, bulunmaktadır: O, .: O","Karabük: B-ORGANIZATION, Üniversitesi'nde: I-ORGANIZATION, 3: O, meslek: O, yüksekokulu: O, bulunmaktadır: O, .: O",0.46983230204912263,0.625,0.5652173913043479,0.625,0.8503879308700562
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Çağdaş doğal hakların kökeni antik ve ortaçağ dönemlerinde gelişen doğal hukuk kuramına dayanıyor .,"Çağdaş: O, doğal: B-WORK_OF_ART, hakların: O, kökeni: O, antik: B-DATE, ve: O, ortaçağ: B-DATE, dönemlerinde: O, gelişen: O, doğal: B-WORK_OF_ART, hukuk: B-WORK_OF_ART, kuramına: O, dayanıyor: O, .: O,","Çağdaş: O, doğal: B-TITLE, hakların: I-TITLE, kökeni: O, antik: O, ve: O, ortaçağ: O, dönemlerinde: O, gelişen: O, doğal: B-TITLE, hukuk: B-TITLE, kuramına: O, dayanıyor: O, .: O",0.6948764040790747,0.7865168539325843,0.6206896551724138,0.7640449438202247,0.8299080729484558
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"A Bölgesi'nde bulunan Trieste şehri İtalya'ya , B Bölgesi'nin güney kısımlarıyla , A Bölgesi sınırları içinde bulunan bazı köylerse Yugoslavya'ya katıldı .","A: B-REGION, Bölgesi: B-REGION, bulunan: O, Trieste: B-CITY, şehri: B-CITY, İtalya'ya: B-COUNTRY, : O, B: B-REGION, Bölgesi: B-REGION, güney: B-REGION, kısımlarıyla: O, : O, A: B-REGION, Bölgesi: B-REGION, sınırları: B-REGION, içinde: O, bulunan: O, bazı: O, köylerse: O, Yugoslavya'ya: B-COUNTRY, katıldı: O, : O","A: O, Bölgesi'nde: O, bulunan: O, Trieste: B-TITLE, şehri: O, İtalya'ya: B-LOCATION, : O, B: O, Bölgesi'nin: O, güney: O, kısımlarıyla: O, : O, A: O, Bölgesi: O, sınırları: O, içinde: O, bulunan: O, bazı: O, köylerse: O, Yugoslavya'ya: O, katıldı: O, .: O",0.5103512926250872,0.71875,0.5238095238095237,0.71875,0.7760461568832397
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Batının Zaferi , 1962 ABD yapımı epik western filmidir .","Batının: O, Zaferi: B-WORK_OF_ART, ,: O, 1962: B-DATE, ABD'nin: B-LOCATION, yapımı: O, epik: O, western: B-GENRE, filmidir: O, .: O,","Batının: B-TITLE, Zaferi: I-TITLE, : O, 1962: B-TITLE, ABD: O, yapımı: O, epik: O, western: B-TITLE, filmidir: B-TITLE, .: O",0.5257966253761216,0.7407407407407408,0.3846153846153846,0.6296296296296297,0.7999070882797241
