Instruction,Input,Generated Text,Expected Output,BLEU,ROUGE1,ROUGE2,ROUGEL,BERTScore F1
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Horthy'nin başbakanlığa atadığı Klmn Darnyi , Macaristan'ı yeniden silahlandırmaya çalıştığından Almanya'nın tepkisini çekti .","Horthy: B-PERSON, 'nin: O, başbakanlığa: O, atadığı: O, Klmn: B-PERSON, Darnyi: B-PERSON, ,: O, Macaristan'ın: B-LOCATION, yeniden: O, silahlandırmaya: O, çalıştığından: O, Almanya'nın: B-ORGANIZATION, tepkisini: O, çekti: O, . : O","Horthy'nin: O, başbakanlığa: O, atadığı: O, Klmn: O, Darnyi: O, : O, Macaristan'ı: B-LOCATION, yeniden: O, silahlandırmaya: O, çalıştığından: O, Almanya'nın: B-LOCATION, tepkisini: O, çekti: O, .: O",0.6606567613339771,0.8571428571428571,0.72,0.8571428571428571,0.9010387659072876
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Sözleşme gereği hazırlık maçı yapan takımlardan Edirnespor , Beşiktaş'ı 1 0 mağlup etti .","Sözleşme: O, gereği: O, hazırlık: O, maçı: O, yapan: O, takımlardan: O, Edirnespor: B-ORGANIZATION, ,: O, Beşiktaş'ı: B-ORGANIZATION, 1: O, 0: O, mağlup: O, etti: O, .: O,","Sözleşme: O, gereği: O, hazırlık: O, maçı: O, yapan: O, takımlardan: O, Edirnespor: B-ORGANIZATION, : O, Beşiktaş'ı: O, 1: O, 0: O, mağlup: O, etti: O, .: O",0.865608654406242,0.9577464788732395,0.9275362318840579,0.9577464788732395,0.9441853761672974
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Jerrishoe Almanya'nın kuzeyinde Schleswig Holstein eyaletinde , Schleswig Flensburg iline bağlı bölge . 16.32 km 2 yüzölçüme sahiptir .","Jerrishoe: B-LOCATION, Almanya'nın: B-LOCATION, kuzeyinde: O, Schleswig: B-LOCATION, Holstein: I-LOCATION, eyaletinde: O, ,: O, Schleswig: B-LOCATION, Flensburg: O, iline: O, bağlı: O, bölge: O, .: O, 16.32: O, km: O, 2: O, yüzölçüme: O, sahiptir: O, .: O","Jerrishoe: B-LOCATION, Almanya'nın: B-LOCATION, kuzeyinde: O, Schleswig: B-LOCATION, Holstein: I-LOCATION, eyaletinde: O, : O, Schleswig: B-LOCATION, Flensburg: O, iline: O, bağlı: O, bölge: O, .: O, 16.32: O, km: O, 2: O, yüzölçüme: O, sahiptir: O, .: O",0.9701381722705915,1.0,1.0,1.0,0.9941892027854919
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Kantabria , İspanya'nın kuzeyinde Santander ili ile aynı bölgeye sahip bir özerk bölgedir .","Kantabria: B-LOCATION, ,: O, İspanya'nın: B-LOCATION, kuzeyinde: O, Santander: B-LOCATION, ili: O, ile: O, aynı: O, bölgeye: O, sahip: O, bir: O, özerk: O, bölge: O, . : O","Kantabria: B-TITLE, : O, İspanya'nın: B-LOCATION, kuzeyinde: O, Santander: B-TITLE, ili: O, ile: O, aynı: O, bölgeye: O, sahip: O, bir: O, özerk: O, bölgedir: O, .: O",0.8047886480806529,0.9117647058823528,0.8181818181818182,0.9117647058823528,0.9369499683380127
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Taylor , Alfred Hitchcock'un The Birds filmindeki rolüyle hatırlanır .","Taylor: B-PERSON, ,: O, Alfred: B-PERSON, Hitchcock'un: B-ORGANIZATION, The: B-WORK_OF_ART, Birds: B-WORK_OF_ART, filmindeki: B-WORK_OF_ART, rolüyle: O, hatırlanır: O, .: O","Taylor: B-PERSON, : O, Alfred: O, Hitchcock'un: O, The: O, Birds: O, filmindeki: O, rolüyle: O, hatırlanır: O, .: O",0.4681650370113111,0.631578947368421,0.43636363636363634,0.631578947368421,0.7650477290153503
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Penelope , Homeros'un Odysseia destanında Odysseus'un eşidir .","Penelope: I-PERSON, ,: O, Homeros'un: B-ORGANIZATION, Odysseia: B-WORK_OF_ART, destanında: O, Odysseus'un: B-PERSON, eşidir: O, .: O","Penelope: B-TITLE, : O, Homeros'un: B-PERSON, Odysseia: B-TITLE, destanında: O, Odysseus'un: B-TITLE, eşidir: O, .: O",0.6949807122288864,0.7826086956521738,0.5909090909090909,0.7391304347826088,0.8538938760757446
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Okuma yazma oranının % 93 olduğu ülkede , Belize City ve Corazal'da yüksek öğrenim yapmak mümkündür .","Okuma: O, yazma: O, oranının: O, %: O, 93: O, olduğu: O, ülkede: O, Belize: B-LOCATION, City'de: O, ve: O, Corazal'da: B-LOCATION, yüksek: O, öğrenim: O, yapmak: O, mümkündür: O, . : O","Okuma: O, yazma: O, oranının: O, %: O, 93: O, olduğu: O, ülkede: O, : O, Belize: B-LOCATION, City: O, ve: O, Corazal'da: O, yüksek: O, öğrenim: O, yapmak: O, mümkündür: O, .: O",0.8483324284416426,0.9382716049382716,0.8860759493670887,0.9382716049382716,0.9461487531661987
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Bu filmin yayımlanmasından sonra , Richard Pryor 40 milyon dolar değerinde Columbia Pictures ile beş yıllık sözleşme imzaladı .","Bu: O, filmin: B-WORK_OF_ART, yayımlanmasından: B-DATE, sonra: O, ,: O, Richard: B-PERSON, Pryor: I-PERSON, 40: O, milyon: O, dolar: O, değerinde: O, Columbia: B-ORGANIZATION, Pictures: I-ORGANIZATION, ile: O, beş: O, yıllık: O, sözleşme: B-WORK_OF_ART, imzaladı: O, : O, . : O","Bu: O, filmin: B-TITLE, yayımlanmasından: O, sonra: O, : O, Richard: B-PERSON, Pryor: I-PERSON, 40: O, milyon: O, dolar: B-TITLE, değerinde: O, Columbia: O, Pictures: O, ile: O, beş: O, yıllık: O, sözleşme: O, imzaladı: O, .: O",0.6997626945669483,0.8431372549019609,0.6599999999999999,0.7843137254901961,0.8509535193443298
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Babangida , Nijerya Millî Takımı'na ilk kez , 1994'te , Dünya Kupası öncesi hazırlık amacıyla Romanya ile yapılan maç öncesinde çağrıldı .","Babangida: B-PERSON, ,: O, Nijerya'nın: B-LOCATION, Millî Takımı'na: B-ORGANIZATION, ilk kez: B-DATE, 1994'te: B-DATE, Dünya: B-EVENT, Kupası'na: B-EVENT, hazırlık: B-EVENT, amacıyla: O, Romanya'yla: B-LOCATION, yapılan: O, maç: O, öncesinde: O, çağrıldı: O, .: O,","Babangida: B-PERSON, : O, Nijerya: B-LOCATION, Millî: O, Takımı'na: O, ilk: O, kez: O, : O, 1994'te: O, : O, Dünya: O, Kupası: O, öncesi: O, hazırlık: O, amacıyla: O, Romanya: B-LOCATION, ile: O, yapılan: O, maç: O, öncesinde: O, çağrıldı: O, .: O",0.4989722875765001,0.7222222222222221,0.509433962264151,0.7222222222222221,0.8310587406158447
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Glam Metal grubu olarak ünlenmelerine karşı grup 1988 yılında yayımlanan ikinci albümleri Long Cold Winter ve 1990 yılında yayımlanan üçüncü albümleri Heartbreak Station''da daha olgun bir hard rock ve blues rock soundu benimsemiştir .,"Glam: B-ORGANIZATION, Metal: B-ORGANIZATION, grubu: I-ORGANIZATION, olarak: O, ünlenmelerine: O, karşı: O, grup: I-ORGANIZATION, 1988: B-DATE, yılında: B-DATE, yayımlanan: O, ikinci: O, albümleri: B-WORK_OF_ART, Long: O, Cold: O, Winter: O, ve: O, 1990: B-DATE, yılında: B-DATE, yayımlanan: O, üçüncü: O, albümleri: B-WORK_OF_ART, Heartbreak: O, Station: O, da: O, daha: O, olgun: O, bir: O, hard: O, rock: O, ve: O, blues: B-LANGUAGE, rock: B-LANGUAGE, soundu: O, benimsemiştir: O, .: O,","Glam: B-TITLE, Metal: I-TITLE, grubu: O, olarak: O, ünlenmelerine: O, karşı: O, grup: O, 1988: O, yılında: O, yayımlanan: O, ikinci: O, albümleri: O, Long: O, Cold: O, Winter: O, ve: O, 1990: O, yılında: O, yayımlanan: O, üçüncü: O, albümleri: O, Heartbreak: O, Station''da: O, daha: O, olgun: O, bir: O, hard: B-TITLE, rock: I-TITLE, ve: O, blues: B-TITLE, rock: I-TITLE, soundu: O, benimsemiştir: O, .: O",0.6554548182725756,0.8022598870056499,0.5599999999999999,0.7344632768361583,0.8166988492012024
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,New York Times film eleştirmeni Vincent Canby filmin birçok dikkatlice uygulanmış korkutucu efekte sahip olduğunu söylemiştir .,"New York: B-ORGANIZATION, Times: I-ORGANIZATION, film: B-WORK_OF_ART, eleştirmeni: B-PERSON, Vincent: I-PERSON, Canby: I-PERSON, filmin: B-WORK_OF_ART, birçok: O, dikkatlice: O, uygulanan: O, korkutucu: O, efekte: O, sahip: O, olduğunu: O, söylemiştir: O, .: O, New: O, York: O, Times: O, film: O, eleştirmeni: O, Vincent: O, Canby: O, filmin: O, birçok: O, dikkatlice: O, uygulanan: O, korkutucu: O, efekte: O, sahip: O, olduğunu: O, söylemiştir: O, .: O","New: B-TITLE, York: I-TITLE, Times: O, film: B-TITLE, eleştirmeni: O, Vincent: O, Canby: O, filmin: B-TITLE, birçok: O, dikkatlice: O, uygulanmış: O, korkutucu: B-TITLE, efekte: O, sahip: O, olduğunu: O, söylemiştir: O, .: O",0.3974113691361777,0.5736434108527131,0.42519685039370075,0.5116279069767442,0.761762261390686
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Voleybol Erkekler Dünya Kupası ilk kez 1965'te , Voleybol Kadınlar Dünya Kupası ise ilk kez 1973'te düzenlenmiştir .","Voleybol: B-ORGANIZATION, Erkekler: I-PERSON, Dünya: I-GPE, Kupası: B-WORK_OF_ART, ilk: B-DATE, 1965'te: B-DATE, ,: O, Voleybol: B-ORGANIZATION, Kadınlar: I-PERSON, Dünya: I-GPE, Kupası: B-WORK_OF_ART, ise: O, ilk: B-DATE, 1973'te: B-DATE, düzenlenmiştir: B-EVENT, .: O","Voleybol: B-TITLE, Erkekler: B-TITLE, Dünya: B-TITLE, Kupası: I-TITLE, ilk: O, kez: O, 1965'te: B-TITLE, : O, Voleybol: B-TITLE, Kadınlar: O, Dünya: B-TITLE, Kupası: I-TITLE, ise: O, ilk: O, kez: O, 1973'te: O, düzenlenmiştir: O, .: O",0.39800716036176287,0.6213592233009709,0.25742574257425743,0.5242718446601942,0.7555926442146301
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Taze Çerimoya'nın yaklaşık %15'i şeker ( 100 gramda 60 kalori ) dir .,"Taze: O, Çerimoya'nın: B-WORK_OF_ART, yaklaşık: O, %15'i: B-DATE, şeker: O, ( : O, 100: B-DATE, gramda: O, 60: O, kalori: O, )dir: O, .: O,","Taze: O, Çerimoya'nın: B-TITLE, yaklaşık: O, %15'i: O, şeker: B-TITLE, (: O, 100: O, gramda: O, 60: O, kalori: O, ): O, dir: O, .: O",0.6868093815539803,0.8333333333333334,0.6551724137931035,0.7666666666666667,0.8736758232116699
Cümlede bulunan öğeleri tespit et ve sınıflandır:,Hans von Seeckt ( 1866–1936 ),"Hans: B-PERSON, von: O, Seeckt: B-PERSON, (: O, ) 1866: B-DATE, –: O, 1936: B-DATE, : O, .","Hans: B-PERSON, von: I-PERSON, Seeckt: I-PERSON, (: O, 1866–1936: O, ): O",0.3753139802116775,0.7096774193548386,0.3448275862068966,0.6451612903225806,0.8459553122520447
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,""" Edebiyat Teorisi "" adlı eser özel bir moda olan edebiyat eleştirisine çok yakındır . René Wellek 1960'ların başında , adlarını "" yapısalcı taklitçi edebiyat teorisi yapma "" sıfatına mahkûm edenlere karşı , Yeni Eleştirmenleri savunmuştur .","Edebiyat: B-WORK_OF_ART, Teorisi: O, adlı: I-TITLE, eser: B-WORK_OF_ART, özel: O, bir: O, moda: B-LANGUAGE, olan: O, edebiyat: B-LANGUAGE, eleştirisine: O, çok: O, yakındır: O, : O, René: B-PERSON, Wellek: B-PERSON, 1960'ların: B-DATE, başında: O, ,: O, adlarını: O, "" yapısalcı: B-WORK_OF_ART, taklitçi: O, edebiyat: B-LANGUAGE, teorisi: B-WORK_OF_ART, yapma: O, sıfatına: O, mahkûm: O, edenlere: O, karşı: O, ,: O, Yeni: B-ORGANIZATION, Eleştirmenleri: B-ORGANIZATION, savunmuştur: O, : O,",""": O, Edebiyat: B-TITLE, Teorisi: I-TITLE, "": O, adlı: O, eser: O, özel: O, bir: O, moda: O, olan: O, edebiyat: B-TITLE, eleştirisine: O, çok: O, yakındır: O, .: O, René: O, Wellek: O, 1960'ların: O, başında: O, : O, adlarını: O, "": O, yapısalcı: O, taklitçi: O, edebiyat: B-TITLE, teorisi: I-TITLE, yapma: O, "": O, sıfatına: O, mahkûm: O, edenlere: O, karşı: O, : O, Yeni: O, Eleştirmenleri: O, savunmuştur: O, .: O",0.611419104333009,0.7472527472527473,0.5777777777777778,0.7252747252747253,0.8077857494354248
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Kasım 2004'te 58 yaşındaki Best , Premier Lig takımlarından Portsmouth FC'ye altyapı hocası olarak katılma kararı aldı ve futbolla tekrardan içli dışlı olmak istediğini belirtti .","Kasım: B-DATE, 2004'te: B-DATE, 58: B-AGE, yaşındaki: B-AGE, Best: B-PERSON, ,: O, Premier: B-ORGANIZATION, Lig: B-ORGANIZATION, takımlarından: O, Portsmouth: B-ORGANIZATION, FC: I-ORGANIZATION, 'ye: O, altyapı: B-WORK_OF_ART, hocası: B-TITLE, olarak: O, katılma: O, kararı: O, aldı: O, ve: O, futbolla: B-LANGUAGE, tekrardan: O, içli: O, dışlı: O, olmak: O, istediğini: O, belirtti: O, . : O","Kasım: O, 2004'te: B-TITLE, 58: O, yaşındaki: O, Best: B-PERSON, : O, Premier: O, Lig: O, takımlarından: O, Portsmouth: B-TITLE, FC'ye: O, altyapı: O, hocası: O, olarak: O, katılma: O, kararı: O, aldı: O, ve: O, futbolla: B-TITLE, tekrardan: O, içli: O, dışlı: O, olmak: O, istediğini: O, belirtti: O, .: O",0.6255926184767204,0.79136690647482,0.6277372262773723,0.776978417266187,0.822342574596405
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Bu intihar yönteminde başarısız olan kişi ömür boyunca yanıklarla yaşayabilir .,"Bu: O, intihar: O, yönteminde: O, başarısız: O, olan: O, kişi: I-PERSON, ömür: O, boyunca: O, yanıklarla: O, yaşayabilir: O, .: O,","Bu: O, intihar: B-TITLE, yönteminde: O, başarısız: O, olan: O, kişi: O, ömür: O, boyunca: O, yanıklarla: O, yaşayabilir: O, .: O",0.8396343060987558,0.9333333333333333,0.8275862068965517,0.9,0.9047936201095581
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Kayıkhanede yanmış ceset de doğal olarak kimliğini çaldığı kız arkadaşı gerçek Matty'ye aittir .,"Kayıkhane: O, de: I-LOCATION, yanmış: O, ceset: O, de: O, doğal: O, olarak: O, kimliğini: O, çaldığı: O, kız: O, arkadaşı: O, gerçek: O, Matty'ye: I-PERSON, aittir: O, .: O,","Kayıkhanede: O, yanmış: O, ceset: O, de: O, doğal: O, olarak: O, kimliğini: O, çaldığı: O, kız: O, arkadaşı: O, gerçek: O, Matty'ye: B-PERSON, aittir: O, .: O",0.8215649590370748,0.9014084507042254,0.8115942028985507,0.9014084507042254,0.9125673770904541
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Karabük Üniversitesi'nde 3 meslek yüksekokulu bulunmaktadır .,"Karabük: B-ORGANIZATION, Üniversite'de: O, 3: O, meslek: O, yüksekokulu: O, bulunmaktadır: O, .: O,","Karabük: B-ORGANIZATION, Üniversitesi'nde: I-ORGANIZATION, 3: O, meslek: O, yüksekokulu: O, bulunmaktadır: O, .: O",0.7328192686684986,0.8108108108108109,0.7428571428571428,0.8108108108108109,0.9047055840492249
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Çağdaş doğal hakların kökeni antik ve ortaçağ dönemlerinde gelişen doğal hukuk kuramına dayanıyor .,"Çağdaş: O, doğal: O, hakların: B-WORK_OF_ART, kökeni: O, antik: B-DATE, ve: O, ortaçağ: B-DATE, dönemlerinde: O, gelişen: O, doğal: O, hukuk: O, kuramına: B-ORGANIZATION, dayanıyor: O, .: O,","Çağdaş: O, doğal: B-TITLE, hakların: I-TITLE, kökeni: O, antik: O, ve: O, ortaçağ: O, dönemlerinde: O, gelişen: O, doğal: B-TITLE, hukuk: B-TITLE, kuramına: O, dayanıyor: O, .: O",0.64497119172573,0.8571428571428572,0.5365853658536585,0.7142857142857143,0.8253622651100159
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"A Bölgesi'nde bulunan Trieste şehri İtalya'ya , B Bölgesi'nin güney kısımlarıyla , A Bölgesi sınırları içinde bulunan bazı köylerse Yugoslavya'ya katıldı .","A: B-LOCATION, Bölgesi'nde: O, Trieste: B-CITY, şehri: O, İtalya'ya: B-COUNTRY, ,: O, B: B-LOCATION, Bölgesi'nin: O, güney: O, kısımlarıyla: O, ,: O, A: B-LOCATION, Bölgesi: O, sınırları: O, içinde: O, bulunan: O, bazı: O, köylerse: O, Yugoslavya'ya: B-COUNTRY, katıldı: O., .: O","A: O, Bölgesi'nde: O, bulunan: O, Trieste: B-TITLE, şehri: O, İtalya'ya: B-LOCATION, : O, B: O, Bölgesi'nin: O, güney: O, kısımlarıyla: O, : O, A: O, Bölgesi: O, sınırları: O, içinde: O, bulunan: O, bazı: O, köylerse: O, Yugoslavya'ya: O, katıldı: O, .: O",0.7145388933412841,0.8688524590163934,0.7666666666666666,0.8524590163934426,0.8809195160865784
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Batının Zaferi , 1962 ABD yapımı epik western filmidir .","Batının: O, Zaferi: B-WORK_OF_ART, ,: O, 1962: B-DATE, ABD'nin: B-LOCATION, yapımı: O, epik: O, western: B-WORK_OF_ART, filmidir: O, .: O.","Batının: B-TITLE, Zaferi: I-TITLE, : O, 1962: B-TITLE, ABD: O, yapımı: O, epik: O, western: B-TITLE, filmidir: B-TITLE, .: O",0.5257966253761216,0.7142857142857142,0.3703703703703704,0.6071428571428571,0.79483962059021
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Sunday Mba , Nijeryalı futbolcu .","Sunday: B-PERSON, Mba: B-PERSON, ,: O, Nijeryalı: B-LANGUAGE, futbolcu: O, .: O","Sunday: B-PERSON, Mba: I-PERSON, : O, Nijeryalı: B-LOCATION, futbolcu: B-TITLE, .: O",0.5716245774736528,0.8148148148148148,0.48000000000000004,0.7407407407407408,0.8834689259529114
