Instruction,Input,Generated Text,Expected Output,BLEU,ROUGE1,ROUGE2,ROUGEL,BERTScore F1
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Horthy'nin başbakanlığa atadığı Klmn Darnyi , Macaristan'ı yeniden silahlandırmaya çalıştığından Almanya'nın tepkisini çekti .","Horthy: B-PERSON, 'nin: O, başbakanlığa: O, atadığı: O, Klmn: B-PERSON, Darnyi: B-PERSON, ,: O, Macaristan'ın: B-LOCATION, yeniden: O, silahlandırmaya: O, çalıştığından: O, Almanya'nın: B-ORGANIZATION, tepkisini: O, çekti: O, . : O","Horthy'nin: O, başbakanlığa: O, atadığı: O, Klmn: O, Darnyi: O, : O, Macaristan'ı: B-LOCATION, yeniden: O, silahlandırmaya: O, çalıştığından: O, Almanya'nın: B-LOCATION, tepkisini: O, çekti: O, .: O",0.6606567613339771,0.8571428571428571,0.72,0.8571428571428571,0.9010388851165771
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Sözleşme gereği hazırlık maçı yapan takımlardan Edirnespor , Beşiktaş'ı 1 0 mağlup etti .","Sözleşme: O, gereği: O, hazırlık: O, maçı: O, yapan: O, takımlardan: O, Edirnespor: B-ORGANIZATION, ,: O, Beşiktaş'ı: B-ORGANIZATION, 1: O, 0: O, mağlup: O, etti: O, .: O,","Sözleşme: O, gereği: O, hazırlık: O, maçı: O, yapan: O, takımlardan: O, Edirnespor: B-ORGANIZATION, : O, Beşiktaş'ı: O, 1: O, 0: O, mağlup: O, etti: O, .: O",0.865608654406242,0.9577464788732395,0.9275362318840579,0.9577464788732395,0.9441853761672974
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Jerrishoe Almanya'nın kuzeyinde Schleswig Holstein eyaletinde , Schleswig Flensburg iline bağlı bölge . 16.32 km 2 yüzölçüme sahiptir .","Jerrishoe: B-LOCATION, Almanya'nın: B-LOCATION, kuzeyinde: O, Schleswig: B-LOCATION, Holstein: I-LOCATION, eyaletinde: O, ,: O, Schleswig: B-LOCATION, Flensburg: O, iline: O, bağlı: O, bölge: O, . : O, 16.32: O, km: O, 2: O, yüzölçüme: O, sahiptir: O, . : O","Jerrishoe: B-LOCATION, Almanya'nın: B-LOCATION, kuzeyinde: O, Schleswig: B-LOCATION, Holstein: I-LOCATION, eyaletinde: O, : O, Schleswig: B-LOCATION, Flensburg: O, iline: O, bağlı: O, bölge: O, .: O, 16.32: O, km: O, 2: O, yüzölçüme: O, sahiptir: O, .: O",0.9063916357150428,1.0,1.0,1.0,0.9941892027854919
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Kantabria , İspanya'nın kuzeyinde Santander ili ile aynı bölgeye sahip bir özerk bölgedir .","Kantabria: B-LOCATION, ,: O, İspanya'nın: B-LOCATION, kuzeyinde: O, Santander: B-LOCATION, ili: O, ile: O, aynı: O, bölgeye: O, sahip: O, bir: O, özerk: O, bölge: O, ,: O, Santander: B-LOCATION, ili: O, .: O","Kantabria: B-TITLE, : O, İspanya'nın: B-LOCATION, kuzeyinde: O, Santander: B-TITLE, ili: O, ile: O, aynı: O, bölgeye: O, sahip: O, bir: O, özerk: O, bölgedir: O, .: O",0.6999254717254304,0.8378378378378379,0.7500000000000001,0.8378378378378379,0.8843603134155273
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Taylor , Alfred Hitchcock'un The Birds filmindeki rolüyle hatırlanır .","Taylor: B-PERSON, ,: O, Alfred: B-PERSON, Hitchcock'un: B-ORGANIZATION, The: B-WORK_OF_ART, Birds: B-WORK_OF_ART, filmindeki: B-WORK_OF_ART, rolüyle: O, hatırlanır: O, .: O","Taylor: B-PERSON, : O, Alfred: O, Hitchcock'un: O, The: O, Birds: O, filmindeki: O, rolüyle: O, hatırlanır: O, .: O",0.4681650370113111,0.631578947368421,0.43636363636363634,0.631578947368421,0.7650477886199951
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Penelope , Homeros'un Odysseia destanında Odysseus'un eşidir .","Penelope: I-PERSON, ,: O, Homeros'un: B-ORGANIZATION, Odysseia: B-WORK_OF_ART, destanında: O, Odysseus'un: I-PERSON, eşidir: O, .: O","Penelope: B-TITLE, : O, Homeros'un: B-PERSON, Odysseia: B-TITLE, destanında: O, Odysseus'un: B-TITLE, eşidir: O, .: O",0.6231626371807668,0.7391304347826088,0.5,0.6956521739130435,0.8484398722648621
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Okuma yazma oranının % 93 olduğu ülkede , Belize City ve Corazal'da yüksek öğrenim yapmak mümkündür .","Okuma: O, yazma: O, oranının: O, %: O, 93: O, olduğu: O, ülkede: O, Belize: B-LOCATION, City: I-LOCATION, ve: O, Corazal'da: I-LOCATION, yüksek: O, öğrenim: O, yapmak: O, mümkündür: O, . : O","Okuma: O, yazma: O, oranının: O, %: O, 93: O, olduğu: O, ülkede: O, : O, Belize: B-LOCATION, City: O, ve: O, Corazal'da: O, yüksek: O, öğrenim: O, yapmak: O, mümkündür: O, .: O",0.8336945011746525,0.9135802469135802,0.8607594936708861,0.9135802469135802,0.9299587607383728
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Bu filmin yayımlanmasından sonra , Richard Pryor 40 milyon dolar değerinde Columbia Pictures ile beş yıllık sözleşme imzaladı .","Bu: O, filmin: B-WORK_OF_ART, yayımlanmasından: B-DATE, sonra: O, ,: O, Richard: B-PERSON, Pryor: I-PERSON, 40: O, milyon: O, dolar: O, değerinde: O, Columbia: B-ORGANIZATION, Pictures: I-ORGANIZATION, ile: O, beş: O, yıllık: O, sözleşme: B-WORK_OF_ART, imzaladı: O, : O, . : O","Bu: O, filmin: B-TITLE, yayımlanmasından: O, sonra: O, : O, Richard: B-PERSON, Pryor: I-PERSON, 40: O, milyon: O, dolar: B-TITLE, değerinde: O, Columbia: O, Pictures: O, ile: O, beş: O, yıllık: O, sözleşme: O, imzaladı: O, .: O",0.6997626945669483,0.8431372549019609,0.6599999999999999,0.7843137254901961,0.8509535193443298
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Babangida , Nijerya Millî Takımı'na ilk kez , 1994'te , Dünya Kupası öncesi hazırlık amacıyla Romanya ile yapılan maç öncesinde çağrıldı .","Babangida: B-PERSON, ,: O, Nijerya: B-LOCATION, Millî: I-ORGANIZATION, Takımı'na: I-ORGANIZATION, ilk: B-DATE, kez: O, 1994'te: B-DATE, ,: O, Dünya: B-EVENT, Kupası: B-EVENT, öncesinde: O, hazırlık: O, amacıyla: O, Romanya: B-LOCATION, ile: O, yapılan: O, maç: O, öncesinde: O, çağrıldı: O, . : O","Babangida: B-PERSON, : O, Nijerya: B-LOCATION, Millî: O, Takımı'na: O, ilk: O, kez: O, : O, 1994'te: O, : O, Dünya: O, Kupası: O, öncesi: O, hazırlık: O, amacıyla: O, Romanya: B-LOCATION, ile: O, yapılan: O, maç: O, öncesinde: O, çağrıldı: O, .: O",0.6446997448223466,0.8108108108108107,0.6972477064220183,0.8108108108108107,0.8747702836990356
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Glam Metal grubu olarak ünlenmelerine karşı grup 1988 yılında yayımlanan ikinci albümleri Long Cold Winter ve 1990 yılında yayımlanan üçüncü albümleri Heartbreak Station''da daha olgun bir hard rock ve blues rock soundu benimsemiştir .,"Glam: B-ORGANIZATION, Metal: B-ORGANIZATION, grubu: I-ORGANIZATION, olarak: I-TITLE, ünlenmelerine: I-EVENT, karşı: O, grup: I-ORGANIZATION, 1988: B-DATE, yılında: B-DATE, yayımlanan: I-WORK_OF_ART, ikinci: I-DATE, albümleri: I-WORK_OF_ART, Long: I-WORK_OF_ART, Cold: I-WORK_OF_ART, Winter: I-WORK_OF_ART, ve: O, 1990: B-DATE, yılında: B-DATE, yayımlanan: I-WORK_OF_ART, üçüncü: I-DATE, albümleri: I-WORK_OF_ART, Heartbreak: I-WORK_OF_ART, Station: I-WORK_OF_ART, da: O, daha: O, olgun: I-TITLE, bir: I-TITLE, hard: I-LANGUAGE, rock: I-LANGUAGE, ve: O, blues: I-LANGUAGE, rock: I-LANGUAGE, soundu: I-LANGUAGE, benimsemiştir: I-EVENT, . : O","Glam: B-TITLE, Metal: I-TITLE, grubu: O, olarak: O, ünlenmelerine: O, karşı: O, grup: O, 1988: O, yılında: O, yayımlanan: O, ikinci: O, albümleri: O, Long: O, Cold: O, Winter: O, ve: O, 1990: O, yılında: O, yayımlanan: O, üçüncü: O, albümleri: O, Heartbreak: O, Station''da: O, daha: O, olgun: O, bir: O, hard: B-TITLE, rock: I-TITLE, ve: O, blues: B-TITLE, rock: I-TITLE, soundu: O, benimsemiştir: O, .: O",0.3455026786031531,0.5576923076923077,0.24271844660194175,0.5,0.7303339838981628
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,New York Times film eleştirmeni Vincent Canby filmin birçok dikkatlice uygulanmış korkutucu efekte sahip olduğunu söylemiştir .,"New York: B-ORGANIZATION, Times: I-ORGANIZATION, film: B-WORK_OF_ART, eleştirmeni: B-PERSON, Vincent: I-PERSON, Canby: I-PERSON, film: B-WORK_OF_ART, birçok: O, dikkatlice: O, uygulanan: O, korkutucu: O, efekt: O, sahip: O, olduğunu: O, söylemiştir: O, .: O, New: O, York: O, Times: O, film: O, eleştirmeni: O, Vincent: O, Canby: O, filmin: O, birçok: O, dikkatlice: O, uygulanan: O, korkutucu: O, efekt: O, sahip: O, olduğunu: O, söylemiştir: O, .: O","New: B-TITLE, York: I-TITLE, Times: O, film: B-TITLE, eleştirmeni: O, Vincent: O, Canby: O, filmin: B-TITLE, birçok: O, dikkatlice: O, uygulanmış: O, korkutucu: B-TITLE, efekte: O, sahip: O, olduğunu: O, söylemiştir: O, .: O",0.3780077759130189,0.5736434108527131,0.40944881889763785,0.5116279069767442,0.7535610795021057
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Voleybol Erkekler Dünya Kupası ilk kez 1965'te , Voleybol Kadınlar Dünya Kupası ise ilk kez 1973'te düzenlenmiştir .","Voleybol: B-LANGUAGE, Erkekler: I-PERSON, Dünya: I-LOCATION, Kupası: B-EVENT, ilk: B-DATE, 1965'te: I-DATE, ,: O, Voleybol: B-LANGUAGE, Kadınlar: I-PERSON, Dünya: I-LOCATION, Kupası: B-EVENT, ise: O, ilk: B-DATE, 1973'te: I-DATE, düzenlenmiştir: O, . : O","Voleybol: B-TITLE, Erkekler: B-TITLE, Dünya: B-TITLE, Kupası: I-TITLE, ilk: O, kez: O, 1965'te: B-TITLE, : O, Voleybol: B-TITLE, Kadınlar: O, Dünya: B-TITLE, Kupası: I-TITLE, ise: O, ilk: O, kez: O, 1973'te: O, düzenlenmiştir: O, .: O",0.40592713097490546,0.673469387755102,0.2916666666666667,0.5510204081632653,0.7897175550460815
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Taze Çerimoya'nın yaklaşık %15'i şeker ( 100 gramda 60 kalori ) dir .,"Taze: O, Çerimoya'nın: O, yaklaşık: O, %15'i: O, şeker: O, (,: O, 100: O, gramda: O, 60: O, kalori: O, )dir: O, .: O","Taze: O, Çerimoya'nın: B-TITLE, yaklaşık: O, %15'i: O, şeker: B-TITLE, (: O, 100: O, gramda: O, 60: O, kalori: O, ): O, dir: O, .: O",0.7259474912461171,0.9090909090909091,0.830188679245283,0.8727272727272727,0.8910368084907532
Cümlede bulunan öğeleri tespit et ve sınıflandır:,Hans von Seeckt ( 1866–1936 ),"Hans: B-PERSON, von: O, Seeckt: B-PERSON, (: O, ) 1866: B-DATE, –: O, 1936: B-DATE, : O,","Hans: B-PERSON, von: I-PERSON, Seeckt: I-PERSON, (: O, 1866–1936: O, ): O",0.38560608853121286,0.7096774193548386,0.3448275862068966,0.6451612903225806,0.8516836762428284
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,""" Edebiyat Teorisi "" adlı eser özel bir moda olan edebiyat eleştirisine çok yakındır . René Wellek 1960'ların başında , adlarını "" yapısalcı taklitçi edebiyat teorisi yapma "" sıfatına mahkûm edenlere karşı , Yeni Eleştirmenleri savunmuştur .","Edebiyat: B-WORK_OF_ART, Teorisi: O, adlı: O, eser: O, özel: O, bir: O, moda: O, olan: O, edebiyat: B-LANGUAGE, eleştirisine: O, çok: O, yakındır: O, : O, René: B-PERSON, Wellek: B-PERSON, 1960'ların: B-DATE, başında: O, ,: O, adlarını: O, "" yapısalcı: B-WORK_OF_ART, taklitçi: O, edebiyat: B-LANGUAGE, teorisi: O, yapma: O, sıfatına: O, mahkûm edenlere: O, karşı: O, ,: O, Yeni: B-ORGANIZATION, Eleştirmenleri: B-ORGANIZATION, savunmuştur: O, : O, .",""": O, Edebiyat: B-TITLE, Teorisi: I-TITLE, "": O, adlı: O, eser: O, özel: O, bir: O, moda: O, olan: O, edebiyat: B-TITLE, eleştirisine: O, çok: O, yakındır: O, .: O, René: O, Wellek: O, 1960'ların: O, başında: O, : O, adlarını: O, "": O, yapısalcı: O, taklitçi: O, edebiyat: B-TITLE, teorisi: I-TITLE, yapma: O, "": O, sıfatına: O, mahkûm: O, edenlere: O, karşı: O, : O, Yeni: O, Eleştirmenleri: O, savunmuştur: O, .: O",0.6473469769268166,0.7976878612716763,0.6432748538011697,0.7861271676300577,0.8298810124397278
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Kasım 2004'te 58 yaşındaki Best , Premier Lig takımlarından Portsmouth FC'ye altyapı hocası olarak katılma kararı aldı ve futbolla tekrardan içli dışlı olmak istediğini belirtti .","Kasım: B-DATE, 2004'te: B-DATE, 58: B-AGE, yaşındaki: B-AGE, Best: B-PERSON, Premier: B-ORGANIZATION, Lig: B-ORGANIZATION, takımlarından: B-ORGANIZATION, Portsmouth: B-ORGANIZATION, FC: I-ORGANIZATION, 'ye: O, altyapı: B-WORK_OF_ART, hocası: B-TITLE, olarak: O, katılma: O, kararı: O, aldı: O, ve: O, futbolla: O, tekrardan: O, içli: O, dışlı: O, olmak: O, istediğini: B-PERSON, belirtti: O, .: O","Kasım: O, 2004'te: B-TITLE, 58: O, yaşındaki: O, Best: B-PERSON, : O, Premier: O, Lig: O, takımlarından: O, Portsmouth: B-TITLE, FC'ye: O, altyapı: O, hocası: O, olarak: O, katılma: O, kararı: O, aldı: O, ve: O, futbolla: B-TITLE, tekrardan: O, içli: O, dışlı: O, olmak: O, istediğini: O, belirtti: O, .: O",0.5968685872974113,0.762589928057554,0.5255474452554744,0.7194244604316546,0.8029685020446777
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Bu intihar yönteminde başarısız olan kişi ömür boyunca yanıklarla yaşayabilir .,"Bu: O, intihar: O, yönteminde: O, başarısız: O, olan: O, kişi: I-PERSON, ömür: O, boyunca: O, yanıklarla: O, yaşayabilir: O, : O, .","Bu: O, intihar: B-TITLE, yönteminde: O, başarısız: O, olan: O, kişi: O, ömür: O, boyunca: O, yanıklarla: O, yaşayabilir: O, .: O",0.7802818594780947,0.9333333333333333,0.8275862068965517,0.9,0.893868088722229
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Kayıkhanede yanmış ceset de doğal olarak kimliğini çaldığı kız arkadaşı gerçek Matty'ye aittir .,"Kayıkhane: O, de: I-LOCATION, yanmış: O, ceset: O, de: O, doğal: O, olarak: O, kimliğini: O, çaldığı: O, kız: O, arkadaşı: O, gerçek: O, Matty'ye: I-PERSON, aittir: O, .: O,","Kayıkhanede: O, yanmış: O, ceset: O, de: O, doğal: O, olarak: O, kimliğini: O, çaldığı: O, kız: O, arkadaşı: O, gerçek: O, Matty'ye: B-PERSON, aittir: O, .: O",0.8215649590370748,0.9014084507042254,0.8115942028985507,0.9014084507042254,0.9125673770904541
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Karabük Üniversitesi'nde 3 meslek yüksekokulu bulunmaktadır .,"Karabük: B-LOCATION, Üniversitesi'nde: O, 3: O, meslek: O, yüksekokulu: O, bulunmaktadır: O, .: O,","Karabük: B-ORGANIZATION, Üniversitesi'nde: I-ORGANIZATION, 3: O, meslek: O, yüksekokulu: O, bulunmaktadır: O, .: O",0.7639225615341296,0.8648648648648649,0.7428571428571428,0.8648648648648649,0.8770557045936584
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,Çağdaş doğal hakların kökeni antik ve ortaçağ dönemlerinde gelişen doğal hukuk kuramına dayanıyor .,"Çağdaş: O, doğal: O, hakların: B-WORK_OF_ART, kökeni: O, antik: B-DATE, ve: O, ortaçağ: B-DATE, dönemlerinde: O, gelişen: O, doğal: O, hukuk: B-ORGANIZATION, kuramına: O, dayanıyor: O, . : O","Çağdaş: O, doğal: B-TITLE, hakların: I-TITLE, kökeni: O, antik: O, ve: O, ortaçağ: O, dönemlerinde: O, gelişen: O, doğal: B-TITLE, hukuk: B-TITLE, kuramına: O, dayanıyor: O, .: O",0.6661615096806065,0.8571428571428572,0.6097560975609756,0.761904761904762,0.8345216512680054
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"A Bölgesi'nde bulunan Trieste şehri İtalya'ya , B Bölgesi'nin güney kısımlarıyla , A Bölgesi sınırları içinde bulunan bazı köylerse Yugoslavya'ya katıldı .","A: B-REGION, Bölgesi: I-REGION, bulunan: O, Trieste: B-CITY, şehri: I-CITY, İtalya'ya: B-COUNTRY, :, O, B: B-REGION, Bölgesi: I-REGION, güney: O, kısımlarıyla: O, :, A: B-REGION, Bölgesi: I-REGION, sınırları: O, içinde: O, bulunan: O, bazı: O, köylerse: O, Yugoslavya'ya: B-COUNTRY, katıldı: O, .: O, :, O","A: O, Bölgesi'nde: O, bulunan: O, Trieste: B-TITLE, şehri: O, İtalya'ya: B-LOCATION, : O, B: O, Bölgesi'nin: O, güney: O, kısımlarıyla: O, : O, A: O, Bölgesi: O, sınırları: O, içinde: O, bulunan: O, bazı: O, köylerse: O, Yugoslavya'ya: O, katıldı: O, .: O",0.5385080180644461,0.761904761904762,0.5967741935483871,0.746031746031746,0.7933928370475769
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Batının Zaferi , 1962 ABD yapımı epik western filmidir .","Batının: O, Zaferi: O, ,: O, 1962: B-DATE, ABD'nin: B-LOCATION, yapımı: O, epik: O, western: O, filmidir: O, .: O,","Batının: B-TITLE, Zaferi: I-TITLE, : O, 1962: B-TITLE, ABD: O, yapımı: O, epik: O, western: B-TITLE, filmidir: B-TITLE, .: O",0.46772817665227095,0.7199999999999999,0.37499999999999994,0.64,0.8139136433601379
Aşağıdaki cümledeki varlıkları tanımla ve etiketle:,"Sunday Mba , Nijeryalı futbolcu .","Sunday: I-PERSON, Mba: I-PERSON, ,: O, Nijeryalı: B-LANGUAGE, futbolcu: I-PERSON, .","Sunday: B-PERSON, Mba: I-PERSON, : O, Nijeryalı: B-LOCATION, futbolcu: B-TITLE, .: O",0.5088881048999092,0.6666666666666666,0.48000000000000004,0.6666666666666666,0.8697142601013184
